,0,1,2,3,4,5,6
492,10571,the old man of the sea: s,"Jacobs, W. W. (William Wymark)",72,3009,the old manor house. a no,"SMITH, Charlotte"
493,25637,the dark house: a knot un,"Fenn, George Manville",72,3009,the old manor house. a no,"SMITH, Charlotte"
494,26360,the old man of the mounta,"Tieck, Ludwig",68,3009,the old manor house. a no,"SMITH, Charlotte"
495,47832,perpetua. a tale of nimes,"Baring-Gould, S. (Sabine)",60,1726,gwenllean. a tale. by mis,Mary Gogo LEWIS
496,26358,eastern tales by many sto,,56,1726,gwenllean. a tale. by mis,Mary Gogo LEWIS
497,19348,gideon's band: a tale of ,"Cable, George Washington",56,1726,gwenllean. a tale. by mis,Mary Gogo LEWIS
498,2799,eben holden: a tale of th,"Bacheller, Irving",56,1726,gwenllean. a tale. by mis,Mary Gogo LEWIS
499,2095,clotelle: a tale of the s,"Brown, William Wells",56,1726,gwenllean. a tale. by mis,Mary Gogo LEWIS
500,9764,"alice, or the mysteries —","Lytton, Edward Bulwer Lytton, Baron",68,213,"correlia, or the mystic t",Sarah SHERIFFE
501,9763,"alice, or the mysteries —","Lytton, Edward Bulwer Lytton, Baron",68,213,"correlia, or the mystic t",Sarah SHERIFFE
502,9772,"alice, or the mysteries —","Lytton, Edward Bulwer Lytton, Baron",68,213,"correlia, or the mystic t",Sarah SHERIFFE
503,9773,"alice, or the mysteries —","Lytton, Edward Bulwer Lytton, Baron",68,213,"correlia, or the mystic t",Sarah SHERIFFE
504,9770,"alice, or the mysteries —","Lytton, Edward Bulwer Lytton, Baron",68,213,"correlia, or the mystic t",Sarah SHERIFFE
505,27724,the works of theophile ga,"Gautier, Théophile",68,280,the forest of hohenelbe. ,Sarah SHERIFFE
506,14501,the forest of vazon: a gu,Anonymous,68,280,the forest of hohenelbe. ,Sarah SHERIFFE
507,49069,the floors of the ocean: ,"Heezen, Bruce D.",68,280,the forest of hohenelbe. ,Sarah SHERIFFE
508,7318,the bravest of the brave ,"Henty, G. A. (George Alfred)",68,280,the forest of hohenelbe. ,Sarah SHERIFFE
509,31994,the forests of mount rain,"Allen, G. F. (Grenville F.)",68,280,the forest of hohenelbe. ,Sarah SHERIFFE
510,25967,"rufus and rose; or, the f","Alger, Horatio",72,296,"right and wrong; or, the ",Mary Julia YOUNG
511,6572,"haste and waste; or, the ","Optic, Oliver",72,296,"right and wrong; or, the ",Mary Julia YOUNG
512,12282,the right and wrong uses ,"Newton, Richard Heber",72,296,"right and wrong; or, the ",Mary Julia YOUNG
513,484,"poor and proud; or, the f","Optic, Oliver",72,296,"right and wrong; or, the ",Mary Julia YOUNG
514,21389,"ronald morton; or, the fi","Kingston, William Henry Giles",68,296,"right and wrong; or, the ",Mary Julia YOUNG
515,51629,"delaware;: or, the ruined","James, G. P. R. (George Payne Rainsford)",72,435,"villa nova; or, the ruine",Catherine SELDEN
516,51628,"delaware;: or, the ruined","James, G. P. R. (George Payne Rainsford)",72,435,"villa nova; or, the ruine",Catherine SELDEN
517,51630,"delaware;: or, the ruined","James, G. P. R. (George Payne Rainsford)",72,435,"villa nova; or, the ruine",Catherine SELDEN
518,39274,"baron bruno; or, the unbe","Morgan, Louisa",68,435,"villa nova; or, the ruine",Catherine SELDEN
519,26695,"make or break; or, the ri","Optic, Oliver",64,435,"villa nova; or, the ruine",Catherine SELDEN
520,28732,"fables de la fontaine, li","La Fontaine, Jean de",60,24,"adelaide de narbonne, wit",Helen CRAIK
521,18199,"le collier de la reine, t","Dumas, Alexandre",60,24,"adelaide de narbonne, wit",Helen CRAIK
522,18200,"le collier de la reine, t","Dumas, Alexandre",60,24,"adelaide de narbonne, wit",Helen CRAIK
523,20971,"fables de la fontaine, li","La Fontaine, Jean de",60,24,"adelaide de narbonne, wit",Helen CRAIK
524,14023,"life of daniel boone, the","Hartley, Cecil B.",56,24,"adelaide de narbonne, wit",Helen CRAIK
525,3686,the army of the cumberlan,"Cist, Henry Martyn",72,25,"henry of northumberland, ",Helen CRAIK
526,32043,army of the cumberland an,"Kniffin, G. C.",72,25,"henry of northumberland, ",Helen CRAIK
527,11870,"the country of the blind,","Wells, H. G. (Herbert George)",64,25,"henry of northumberland, ",Helen CRAIK
528,25653,conflict of northern and ,"Beecher, Henry Ward",64,25,"henry of northumberland, ",Helen CRAIK
529,26527,Judith of the Cumberlands,"MacGowan, Alice",64,25,"henry of northumberland, ",Helen CRAIK
530,29894,a romance of the west ind,"Sue, Eugène",80,30,romance of the castle. in,Jane ELSON
531,33879,the romance of the canone,"Heyse, Paul",72,30,romance of the castle. in,Jane ELSON
532,12909,Romance of the Rabbit,"Jammes, Francis",70,30,romance of the castle. in,Jane ELSON
533,16911,The Romance of the Coast,"Runciman, James",69,30,romance of the castle. in,Jane ELSON
534,26481,the romance of mathematic,"Hampson, P.",68,30,romance of the castle. in,Jane ELSON
535,13652,exposition of the apostle,"Dodds, James",64,119,"letitia: or, the castle w",Rachel HUNTER
536,48018,"hildebrand: or, the days ",Anonymous,64,119,"letitia: or, the castle w",Rachel HUNTER
537,23288,"little mary: or, the pict","Cecil, Sabina",64,119,"letitia: or, the castle w",Rachel HUNTER
538,9757,"leila or, the siege of gr","Lytton, Edward Bulwer Lytton, Baron",64,119,"letitia: or, the castle w",Rachel HUNTER
539,9758,"leila or, the siege of gr","Lytton, Edward Bulwer Lytton, Baron",64,119,"letitia: or, the castle w",Rachel HUNTER
540,37731,Alter Ego: A Tale,"Walker, W. W. (William Wesley)",41,183,MINERVA CASTLE: A TALE,Jane HARVEY
541,5622,At Last: A Novel,"Harland, Marion",37,183,MINERVA CASTLE: A TALE,Jane HARVEY
542,6791,Mary Stuart: A Tragedy,"Schiller, Friedrich",36,183,MINERVA CASTLE: A TALE,Jane HARVEY
543,33958,A Sister's Love: A Novel,"Heimburg, W.",35,183,MINERVA CASTLE: A TALE,Jane HARVEY
544,10716,The Epic: An Essay,"Abercrombie, Lascelles",35,183,MINERVA CASTLE: A TALE,Jane HARVEY
545,45341,wager of battle: a tale o,"Herbert, Henry William",64,184,warkfield castle. a tale.,Jane HARVEY
546,4383,maria chapdelaine: a tale,"Hémon, Louis",60,184,warkfield castle. a tale.,Jane HARVEY
547,28804,oswald bastable and other,"Nesbit, E. (Edith)",60,184,warkfield castle. a tale.,Jane HARVEY
548,15694,a friend of cæsar: a tale,"Davis, William Stearns",60,184,warkfield castle. a tale.,Jane HARVEY
549,21278,the old castle and other ,Anonymous,60,184,warkfield castle. a tale.,Jane HARVEY
550,6566,Thaddeus of Warsaw,"Porter, Jane",74,276,thaddeus of warsaw. in fo,Jane PORTER
551,38066,the adventures of a grain,"Hawksworth, Hallam",64,276,thaddeus of warsaw. in fo,Jane PORTER
552,36307,the ghetto: a drama in fo,"Heijermans, Herman",60,276,thaddeus of warsaw. in fo,Jane PORTER
553,33120,the forward pass in footb,"Berry, Elmer",60,276,thaddeus of warsaw. in fo,Jane PORTER
554,15227,the adventures of prince ,"Hays, Helen Ashe",60,276,thaddeus of warsaw. in fo,Jane PORTER
555,3616,the o'conors of castle co,"Trollope, Anthony",60,289,"fate; or, spong castle. b",Maria VANZEE
556,48602,the early norman castles ,"Armitage, Ella S.",60,289,"fate; or, spong castle. b",Maria VANZEE
557,37493,"fast nine; or, a challeng","Douglas, Alan, Captain",60,289,"fate; or, spong castle. b",Maria VANZEE
558,29942,a letter to hon. charles ,"Pierson, Hamilton W. (Hamilton Wilcox)",56,289,"fate; or, spong castle. b",Maria VANZEE
559,10850,"philaster; or, love lies ","Beaumont, Francis",56,289,"fate; or, spong castle. b",Maria VANZEE
560,34849,"the rival crusoes; or, th","Strickland, Agnes",80,348,"the rival chiefs; or, bat",Anna MILLIKIN
561,40548,"the rival campers; or, th","Smith, Ruel Perley",80,348,"the rival chiefs; or, bat",Anna MILLIKIN
562,12725,"the vale of cedars; or, t","Aguilar, Grace",72,348,"the rival chiefs; or, bat",Anna MILLIKIN
563,15389,"true riches; or, wealth w","Arthur, T. S. (Timothy Shay)",68,348,"the rival chiefs; or, bat",Anna MILLIKIN
564,32430,"the practical joke; or, t",Anonymous,68,348,"the rival chiefs; or, bat",Anna MILLIKIN
565,6572,"haste and waste; or, the ","Optic, Oliver",72,366,"durston castle; or, the g",Mary TUCK
566,28616,penshurst castle in the t,"Marshall, Emma",68,366,"durston castle; or, the g",Mary TUCK
567,36828,"pastor pastorum; or, the ","Latham, Henry",68,366,"durston castle; or, the g",Mary TUCK
568,16836,"mark hurdlestone; or, the","Moodie, Susanna",64,366,"durston castle; or, the g",Mary TUCK
569,31887,"our battery; or, the jour","Cutter, O. P. (Orlando Phelps)",64,366,"durston castle; or, the g",Mary TUCK
570,7158,the prince and the pauper,"Twain, Mark",68,394,the nun and her daughter;,Helen CRAIK
571,2368,"the angel and the author,","Jerome, Jerome K. (Jerome Klapka)",68,394,the nun and her daughter;,Helen CRAIK
572,7156,the prince and the pauper,"Twain, Mark",68,394,the nun and her daughter;,Helen CRAIK
573,7154,the prince and the pauper,"Twain, Mark",68,394,the nun and her daughter;,Helen CRAIK
574,14195,the haunted and the haunt,"Lytton, Edward Bulwer Lytton, Baron",68,394,the nun and her daughter;,Helen CRAIK
575,12278,confessions of a young ma,"Moore, George Augustus",76,395,confessions of the nun of,Charlotte DACRE
576,11654,confessions of a young ma,"Moore, George Augustus",76,395,confessions of the nun of,Charlotte DACRE
577,40354,confessions of a young la,"Marsh, Richard",76,395,confessions of the nun of,Charlotte DACRE
578,3903,the confessions of jean j,"Rousseau, Jean-Jacques",72,395,confessions of the nun of,Charlotte DACRE
579,3901,the confessions of jean j,"Rousseau, Jean-Jacques",72,395,confessions of the nun of,Charlotte DACRE
580,2383,"the canterbury tales, and","Chaucer, Geoffrey",68,421,canterbury tales. volume ,Harriet LEE
581,8454,"actes et paroles, volume ","Hugo, Victor",68,421,canterbury tales. volume ,Harriet LEE
582,8490,"actes et paroles, volume ","Hugo, Victor",68,421,canterbury tales. volume ,Harriet LEE
583,8186,"actes et paroles, volume ","Hugo, Victor",68,421,canterbury tales. volume ,Harriet LEE
584,8453,"actes et paroles, volume ","Hugo, Victor",68,421,canterbury tales. volume ,Harriet LEE
585,45929,rab and his friends and o,"Brown, John",64,433,"a sailor's friendship, an",Anna Maria PORTER
586,2808,treatises on friendship a,"Cicero, Marcus Tullius",64,433,"a sailor's friendship, an",Anna Maria PORTER
587,16073,wreaths of friendship: a ,"Woodworth, Francis C. (Francis Channing)",64,433,"a sailor's friendship, an",Anna Maria PORTER
588,14543,"false friends, and the sa",Unknown,60,433,"a sailor's friendship, an",Anna Maria PORTER
589,32524,a fourth form friendship:,"Brazil, Angela",60,433,"a sailor's friendship, an",Anna Maria PORTER
590,41375,mohawks: a novel. volume ,"Braddon, M. E. (Mary Elizabeth)",60,434,"monteith, a novel, founde",Mrs RICE
591,41376,mohawks: a novel. volume ,"Braddon, M. E. (Mary Elizabeth)",60,434,"monteith, a novel, founde",Mrs RICE
592,41374,mohawks: a novel. volume ,"Braddon, M. E. (Mary Elizabeth)",60,434,"monteith, a novel, founde",Mrs RICE
593,4706,"yama = the pit, a novel i","Kuprin, A. I. (Aleksandr Ivanovich)",60,434,"monteith, a novel, founde",Mrs RICE
594,5300,tales and novels of j. de,"La Fontaine, Jean de",56,434,"monteith, a novel, founde",Mrs RICE
595,6352,"dora deane; or, the east ","Holmes, Mary Jane",68,474,"adelaide; or, the chateau",Mrs EDGEWORTH
596,32021,"island life; or, the phen","Wallace, Alfred Russel",68,474,"adelaide; or, the chateau",Mrs EDGEWORTH
597,39176,"delusion; or, the witch o","Lee, Eliza Buckminster",64,474,"adelaide; or, the chateau",Mrs EDGEWORTH
598,22151,a treatise of the cohabit,"Bullinger, Heinrich",64,474,"adelaide; or, the chateau",Mrs EDGEWORTH
599,37514,"jemima placid; or, the ad","Kilner, Mary Ann",64,474,"adelaide; or, the chateau",Mrs EDGEWORTH
600,37627,"lady barbarina, the siege","James, Henry",64,482,"lady maclairn, the victim",Rachel HUNTER
601,23069,"janet mclaren, the faithf","Kingston, William Henry Giles",64,482,"lady maclairn, the victim",Rachel HUNTER
602,47283,lazy matilda and other ta,"Pyle, Katharine",60,482,"lady maclairn, the victim",Rachel HUNTER
603,50454,Rand and the Micmacs,"Clark, Jeremiah S.",58,482,"lady maclairn, the victim",Rachel HUNTER
604,46326,brick and marble in the m,"Street, George Edmund",56,482,"lady maclairn, the victim",Rachel HUNTER
605,38085,a mere chance: a novel. v,"Cambridge, Ada",60,512,"anti-delphine: a novel, f","Elizabeth STRUTT [formerly BYRON, Elizabeth]"
606,40821,fighting byng: a novel of,"Stone, A.",60,512,"anti-delphine: a novel, f","Elizabeth STRUTT [formerly BYRON, Elizabeth]"
607,40054,"margaret capel: a novel, ","Wallace, Ellen",60,512,"anti-delphine: a novel, f","Elizabeth STRUTT [formerly BYRON, Elizabeth]"
608,40006,"margaret capel: a novel, ","Wallace, Ellen",60,512,"anti-delphine: a novel, f","Elizabeth STRUTT [formerly BYRON, Elizabeth]"
609,40433,"miss hildreth: a novel, v","Stevens, Augusta de Grasse",60,512,"anti-delphine: a novel, f","Elizabeth STRUTT [formerly BYRON, Elizabeth]"
610,40510,"the watcher, and other we","Le Fanu, Joseph Sheridan",68,514,"the father and son; or, d",Miss TAYLOR
611,34379,the theory and policy of ,"Germany. Laws, statutes, etc.",68,514,"the father and son; or, d",Miss TAYLOR
612,9483,the story and song of bla,"Shorter, Dora Sigerson",68,514,"the father and son; or, d",Miss TAYLOR
613,24577,"the hindered hand; or, th","Griggs, Sutton E. (Sutton Elbert)",68,514,"the father and son; or, d",Miss TAYLOR
614,24311,the preacher and his mode,"Stalker, James",68,514,"the father and son; or, d",Miss TAYLOR
615,7798,"the village coquette; or,","Dufresny, Charles Rivière",68,518,"the thatched cottage; or,",Sarah Scudgell WILKINSON
616,26282,"the witch of salem; or, c","Musick, John R. (John Roy)",64,518,"the thatched cottage; or,",Sarah Scudgell WILKINSON
617,9331,"the hunted outlaw, or, do",Anonymous,64,518,"the thatched cottage; or,",Sarah Scudgell WILKINSON
618,32419,"the constant couple; or, ","Farquhar, George",64,518,"the thatched cottage; or,",Sarah Scudgell WILKINSON
619,37661,"the war of the axe; or, a","Groves, J. Percy (John Percy)",64,518,"the thatched cottage; or,",Sarah Scudgell WILKINSON
620,5107,the canadian brothers; or,"Richardson, Major (John)",76,570,the hungarian brothers. b,Anna Maria PORTER
621,5108,the canadian brothers; or,"Richardson, Major (John)",76,570,the hungarian brothers. b,Anna Maria PORTER
622,5106,the canadian brothers; or,"Richardson, Major (John)",76,570,the hungarian brothers. b,Anna Maria PORTER
623,789,the gathering of brother ,"Fairless, Michael",72,570,the hungarian brothers. b,Anna Maria PORTER
624,40541,brother against brother; ,"Musick, John R. (John Roy)",68,570,the hungarian brothers. b,Anna Maria PORTER
625,33973,"the mysterious wanderer, ","Reeve, Sophia",96,571,the mysterious wanderer. ,Sophia REEVE
626,34629,the mysterious wanderer; ,"Reeve, Sophia",96,571,the mysterious wanderer. ,Sophia REEVE
627,39425,"the mysterious wanderer, ","Reeve, Sophia",96,571,the mysterious wanderer. ,Sophia REEVE
628,50109,the mysterious stranger: ,"Twain, Mark",80,571,the mysterious wanderer. ,Sophia REEVE
629,3186,"the mysterious stranger, ","Twain, Mark",80,571,the mysterious wanderer. ,Sophia REEVE
630,3147,a summer in a canyon: a c,"Wiggin, Kate Douglas Smith",64,588,a summer at brighton. a m,Mary Julia YOUNG
631,40710,"a summer's outing, and th","Harrison, Carter H. (Carter Henry)",60,588,a summer at brighton. a m,Mary Julia YOUNG
632,1514,A Midsummer Night's Dream,"Shakespeare, William",60,588,a summer at brighton. a m,Mary Julia YOUNG
633,8609,A Midsummer Night's Dream,"Shakespeare, William",60,588,a summer at brighton. a m,Mary Julia YOUNG
634,1778,A Midsummer Night's Dream,"Shakespeare, William",60,588,a summer at brighton. a m,Mary Julia YOUNG
635,34928,the ranch girls at home a,"Vandercook, Margaret",72,630,"the match girl. a novel, ",Mrs EDGEWORTH
636,33409,the ranch girls at rainbo,"Vandercook, Margaret",68,630,"the match girl. a novel, ",Mrs EDGEWORTH
637,33656,the ranch girls' pot of g,"Vandercook, Margaret",64,630,"the match girl. a novel, ",Mrs EDGEWORTH
638,34927,the ranch girls and their,"Vandercook, Margaret",64,630,"the match girl. a novel, ",Mrs EDGEWORTH
639,13418,the chorus girl and other,"Chekhov, Anton Pavlovich",64,630,"the match girl. a novel, ",Mrs EDGEWORTH
640,12678,the house of mystery: an ,"Irwin, Will",76,698,"the child of mystery, a n",Sarah Scudgell WILKINSON
641,9746,the ashiel mystery: a det,"Bryce, Charles, Mrs.",72,698,"the child of mystery, a n",Sarah Scudgell WILKINSON
642,46656,the ghost of mystery airp,"Powell, Van",72,698,"the child of mystery, a n",Sarah Scudgell WILKINSON
643,20902,the clyde mystery: a stud,"Lang, Andrew",72,698,"the child of mystery, a n",Sarah Scudgell WILKINSON
644,15964,The Child of the Dawn,"Benson, Arthur Christopher",70,698,"the child of mystery, a n",Sarah Scudgell WILKINSON
645,34489,"antony waymouth; or, the ","Kingston, William Henry Giles",60,699,"a summer at weymouth; or,",Mary Julia YOUNG
646,13870,a summary history of the ,Anonymous,56,699,"a summer at weymouth; or,",Mary Julia YOUNG
647,11141,a summer in leslie goldth,"Whitney, A. D. T. (Adeline Dutton Train)",56,699,"a summer at weymouth; or,",Mary Julia YOUNG
648,24770,"a prisoner of morro; or, ","Sinclair, Upton",56,699,"a summer at weymouth; or,",Mary Julia YOUNG
649,10690,"a desperate chance; or, t",Old Sleuth,56,699,"a summer at weymouth; or,",Mary Julia YOUNG
650,16005,"jane sinclair; or, the fa","Carleton, William",72,757,"sinclair; or, the mysteri",Mary PILKINGTON
651,37006,"fire cloud; or, the myste","Fletcher, Samuel",72,757,"sinclair; or, the mysteri",Mary PILKINGTON
652,9764,"alice, or the mysteries —","Lytton, Edward Bulwer Lytton, Baron",68,757,"sinclair; or, the mysteri",Mary PILKINGTON
653,9773,"alice, or the mysteries —","Lytton, Edward Bulwer Lytton, Baron",68,757,"sinclair; or, the mysteri",Mary PILKINGTON
654,9763,"alice, or the mysteries —","Lytton, Edward Bulwer Lytton, Baron",68,757,"sinclair; or, the mysteri",Mary PILKINGTON
655,12750,the stolen bacillus and o,"Wells, H. G. (Herbert George)",60,819,the benevolent recluse; a,Lady DUNN
656,6303,the duel between france a,"Sumner, Charles",60,819,the benevolent recluse; a,Lady DUNN
657,18571,"the northmen, columbus an",,60,819,the benevolent recluse; a,Lady DUNN
658,34011,the development of rates ,"Smith, A. D. (Alfred Daniel)",60,819,the benevolent recluse; a,Lady DUNN
659,44844,the evolution of culture ,"Pitt-Rivers, Augustus Henry Lane-Fox",60,819,the benevolent recluse; a,Lady DUNN
660,32277,"characters from life; or,","Parkerson, James",64,826,"dangers through life: or,","Elizabeth GUNNING [afterwards PLUNKETT, Elizabeth]"
661,21256,travels through the south,"Pinkney, lieutenant-colonel (Ninian)",60,826,"dangers through life: or,","Elizabeth GUNNING [afterwards PLUNKETT, Elizabeth]"
662,36903,"marvels of pond-life: or,","Slack, Henry James",60,826,"dangers through life: or,","Elizabeth GUNNING [afterwards PLUNKETT, Elizabeth]"
663,11297,travels through the empir,"Buffa, John",60,826,"dangers through life: or,","Elizabeth GUNNING [afterwards PLUNKETT, Elizabeth]"
664,36366,"dangerous ground; or, the","Lynch, Lawrence L.",60,826,"dangers through life: or,","Elizabeth GUNNING [afterwards PLUNKETT, Elizabeth]"
665,13572,"the son of clemenceau, a ","Dumas, Alexandre",68,857,the prison of montauban; ,Julia SMITH
666,39776,the three perils of man; ,"Hogg, James",68,857,the prison of montauban; ,Julia SMITH
667,39872,the three perils of man; ,"Hogg, James",68,857,the prison of montauban; ,Julia SMITH
668,39959,the three perils of man; ,"Hogg, James",68,857,the prison of montauban; ,Julia SMITH
669,14149,the pilots of pomona: a s,"Leighton, Robert",68,857,the prison of montauban; ,Julia SMITH
670,29222,the prince of parthia: a ,"Godfrey, Thomas",72,862,the exile of portugal: a ,Augusta Amelia STUART
671,14356,the emperor of portugalli,"Lagerlöf, Selma",72,862,the exile of portugal: a ,Augusta Amelia STUART
672,41316,the exiles of florida: or,"Giddings, Joshua R. (Joshua Reed)",72,862,the exile of portugal: a ,Augusta Amelia STUART
673,22415,the example of vertu: the,"Hawes, Stephen",68,862,the exile of portugal: a ,Augusta Amelia STUART
674,38741,"the isle of palms, and ot","Wilson, John",68,862,the exile of portugal: a ,Augusta Amelia STUART
675,25708,the hero of ticonderoga: ,"De Morgan, John",72,869,the heir of drumcondra; o,Mary Julia YOUNG
676,29697,the heart of thunder moun,"Bingham, Edfrid A.",68,869,the heir of drumcondra; o,Mary Julia YOUNG
677,38822,the genius of scotland; o,"Turnbull, Robert",68,869,the heir of drumcondra; o,Mary Julia YOUNG
678,29972,the fathers of confederat,"Colquhoun, A. H. U. (Arthur Hugh Urquhart)",68,869,the heir of drumcondra; o,Mary Julia YOUNG
679,20520,the hero of the humber; o,"Woodcock, Henry",68,869,the heir of drumcondra; o,Mary Julia YOUNG
680,12548,the secret memoirs of the,"Fontenoy, marquise de",76,940,"gotha: or, memoirs of the",Mrs S&#8211;&#8211;&#8211;
681,18615,hugh: memoirs of a brothe,"Benson, Arthur Christopher",72,940,"gotha: or, memoirs of the",Mrs S&#8211;&#8211;&#8211;
682,42576,the common spiders of the,"Emerton, James Henry",68,940,"gotha: or, memoirs of the",Mrs S&#8211;&#8211;&#8211;
683,7146,"cecilia; or, memoirs of a","Burney, Fanny",68,940,"gotha: or, memoirs of the",Mrs S&#8211;&#8211;&#8211;
684,6346,"cecilia; or, memoirs of a","Burney, Fanny",68,940,"gotha: or, memoirs of the",Mrs S&#8211;&#8211;&#8211;
685,33175,the voice and spiritual e,"Corson, Hiram",68,1011,the vindictive spirit. a ,Elizabeth THOMAS
686,32228,the indian captive: a nar,"Brayton, Matthew",64,1011,the vindictive spirit. a ,Elizabeth THOMAS
687,15082,the life of the spirit an,"Underhill, Evelyn",64,1011,the vindictive spirit. a ,Elizabeth THOMAS
688,25395,the ministry of the spiri,"Gordon, A. J. (Adoniram Judson)",60,1011,the vindictive spirit. a ,Elizabeth THOMAS
689,13388,the religious spirit of t,"Velimirović, Nikolaj",60,1011,the vindictive spirit. a ,Elizabeth THOMAS
690,51191,nooks and corners of lanc,"Croston, James",68,1013,"rosamund, countess of cla",Miss WATSON
691,2137,"rosamund, queen of the lo","Swinburne, Algernon Charles",68,1013,"rosamund, countess of cla",Miss WATSON
692,33649,thoughts and counsels of ,,64,1013,"rosamund, countess of cla",Miss WATSON
693,40031,nooks and corners of engl,"Timbs, John",64,1013,"rosamund, countess of cla",Miss WATSON
694,26965,heroes and hunters of the,"Frost, John",64,1013,"rosamund, countess of cla",Miss WATSON
695,41961,the old showmen and the o,"Frost, Thomas",68,1072,the old school. in two vo,Julia SMITH
696,47954,the old world in the new:,"Ross, Edward Alsworth",64,1072,the old school. in two vo,Julia SMITH
697,40688,"the school friends; or, n","Kingston, William Henry Giles",64,1072,the old school. in two vo,Julia SMITH
698,32354,the boy scouts in the roc,"Carter, Herbert",64,1072,the old school. in two vo,Julia SMITH
699,14881,the log school-house on t,"Butterworth, Hezekiah",64,1072,the old school. in two vo,Julia SMITH
700,25528,q.6.a and other places: r,"Buckley, Francis",68,1074,"zulma, and other tales: t",Anne Louise Germaine de STA&#203;L-HOLSTEIN
701,1197,"taras bulba, and other ta","Gogol, Nikolai Vasilevich",68,1074,"zulma, and other tales: t",Anne Louise Germaine de STA&#203;L-HOLSTEIN
702,37179,"limbo, and other essays; ","Lee, Vernon",68,1074,"zulma, and other tales: t",Anne Louise Germaine de STA&#203;L-HOLSTEIN
703,50271,Tioba and Other Tales,"Colton, Arthur",65,1074,"zulma, and other tales: t",Anne Louise Germaine de STA&#203;L-HOLSTEIN
704,17237,a man for the ages: a sto,"Bacheller, Irving",64,1074,"zulma, and other tales: t",Anne Louise Germaine de STA&#203;L-HOLSTEIN
705,5331,NATURAE,Dom,36,1082,LORIMER. A TALE,Lucy AIKIN
706,37660,Of All Things,"Benchley, Robert",36,1082,LORIMER. A TALE,Lucy AIKIN
707,51330,I Am A Nucleus,"Barr, Stephen",34,1082,LORIMER. A TALE,Lucy AIKIN
708,11409,The Red Rover: A Tale,"Cooper, James Fenimore",33,1082,LORIMER. A TALE,Lucy AIKIN
709,30439,Mrs. Tree,"Richards, Laura Elizabeth Howe",33,1082,LORIMER. A TALE,Lucy AIKIN
710,51141,"charlie bell, the waif of","Kellogg, Rev. Elijah",76,1108,"christabelle, the maid of",Mary Ann HANWAY
711,27585,"hilaire belloc, the man a","Shanks, Edward",64,1108,"christabelle, the maid of",Mary Ann HANWAY
712,12132,three at table: the lady ,"Jacobs, W. W. (William Wymark)",60,1108,"christabelle, the maid of",Mary Ann HANWAY
713,6763,aristotle on the art of p,Aristotle,60,1108,"christabelle, the maid of",Mary Ann HANWAY
714,22519,christmas every day and o,"Howells, William Dean",60,1108,"christabelle, the maid of",Mary Ann HANWAY
715,8938,"zenobia; or, the fall of ","Ware, William",56,1124,"zenobia, queen of palmyra",Adelaide O'KEEFFE
716,39079,noble deeds of american w,,56,1124,"zenobia, queen of palmyra",Adelaide O'KEEFFE
717,48184,"mary tudor, queen of fran","Brown, Mary Croom",56,1124,"zenobia, queen of palmyra",Adelaide O'KEEFFE
718,17168,the queen of the pirate i,"Harte, Bret",56,1124,"zenobia, queen of palmyra",Adelaide O'KEEFFE
719,10634,"the queen of hearts, and ","Caldecott, Randolph",56,1124,"zenobia, queen of palmyra",Adelaide O'KEEFFE
720,34968,mystery and confidence: a,"Pinchard, Elizabeth Sibthorpe",100,1127,mystery and confidence: a,Elizabeth PINCHARD
721,34933,mystery and confidence: a,"Pinchard, Elizabeth Sibthorpe",100,1127,mystery and confidence: a,Elizabeth PINCHARD
722,34932,mystery and confidence: a,"Pinchard, Elizabeth Sibthorpe",100,1127,mystery and confidence: a,Elizabeth PINCHARD
723,48276,the hand of providence: a,"Ward, J. H.",72,1127,mystery and confidence: a,Elizabeth PINCHARD
724,21891,the brand of silence: a d,"Strong, Harrington",68,1127,mystery and confidence: a,Elizabeth PINCHARD
725,18655,the cruise of the noah's ,"Cory, David",64,1128,the recluse of norway. by,Anna Maria PORTER
726,21085,the wreck of the nancy be,"Hutcheson, John C. (John Conroy)",64,1128,the recluse of norway. by,Anna Maria PORTER
727,3711,the relics of general cha,"Trollope, Anthony",64,1128,the recluse of norway. by,Anna Maria PORTER
728,38276,the cruise of the snowbir,"Stables, Gordon",64,1128,the recluse of norway. by,Anna Maria PORTER
729,35416,the romance of biography ,"Jameson, Mrs. (Anna)",64,1128,the recluse of norway. by,Anna Maria PORTER
730,33301,the sword of damocles: a ,"Green, Anna Katharine",72,1181,"the ward of delamere, a t",Elizabeth PINCHARD
731,37661,"the war of the axe; or, a","Groves, J. Percy (John Percy)",72,1181,"the ward of delamere, a t",Elizabeth PINCHARD
732,5687,"the water of life, and ot","Kingsley, Charles",72,1181,"the ward of delamere, a t",Elizabeth PINCHARD
733,38284,"the heart of denise, and ","Levett Yeats, S. (Sidney)",68,1181,"the ward of delamere, a t",Elizabeth PINCHARD
734,35746,"the pearl of peace; or, t","Leslie, Madeline",68,1181,"the ward of delamere, a t",Elizabeth PINCHARD
735,44959,"tales of my time, vol. 2 ","Scargill, William Pitt",60,1216,tales of fancy: by s. h. ,Sarah Harriet BURNEY
736,1973,"tales of troy: ulysses, t","Lang, Andrew",60,1216,tales of fancy: by s. h. ,Sarah Harriet BURNEY
737,43756,"tales of my time, vol. 1 ","Scargill, William Pitt",60,1216,tales of fancy: by s. h. ,Sarah Harriet BURNEY
